id_gsn;monastery_name;Lon;Lat;Standort;diocese;order_name;order_begin_tpq;order_end_tpq;alt_label_diocese;RG_Abkuerzung;id_order
10381;Johanniterkommende En Crausaz, Gollion, Schweiz;65.265.238.646.071.200;46.594.681.160.731.100;En Crausaz (Gollion);Lausanne;Johanniter;1178;1536;eccl. Lausan.;s. Johannis Jerus.;12
10382;Johanniterkommende Entremont (Yvonand), Schweiz;674.249;4.680.034;Yvonand;Lausanne;Johanniter;1445;1533;eccl. Lausan.;s. Johannis Jerus.;12
10382;Johanniterkommende Entremont (Yvonand), Schweiz;674.249;4.680.034;Yvonand;Lausanne;Templerorden;1190;1445;eccl. Lausan.;;39
10383;Johanniterkommende Montbrelloz, Schweiz;6.885.892;46.853.567;Montbrelloz;Lausanne;Johanniter;1178;1550;eccl. Lausan.;s. Johannis Jerus.;12
10384;Johanniterniederlassung Moudon, Schweiz;679.781;4.666.758;Moudon;Lausanne;Johanniter;1178;1539;eccl. Lausan.;s. Johannis Jerus.;12
10385;Johanniterkommende Murten, Schweiz;711.715;4.692.827;Murten/Morat;Lausanne;Johanniter;1370;1531;eccl. Lausan.;s. Johannis Jerus.;12
10386;Johanniterhospiz Villars-Ste-Croix, Schweiz;656.328;4.656.555;Villars-Ste-Croix (Ecublens);Lausanne;Johanniter;1225;1536;eccl. Lausan.;s. Johannis Jerus.;12
10387;Prämonstratenserstift St. Catharine, Murten, Schweiz;711.715;4.692.827;Murten/Morat;Lausanne;Prämonstratenser;1239;1530;eccl. Lausan.;o. Prem.;14
10449;Benediktinerabtei Breunau (Břevnov), Prag, Tschechien;14.356.944;50.084.444;Breunau;Prag;Benediktiner;982;1950;eccl. Prag.;o. s. Ben.;16
10454;Franziskanerkloster Hagenau (Haguenau), Frankreich;7.791.389;48.813.056;Hagenau;Straßburg;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1222;1789;eccl. Argent.;o. fr. min.;7
10457;Franziskanerkloster Viktorsberg, Österreich;9.677.453;47.302.876;Viktorsberg;Chur;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1383;1785;eccl. Cur.;o. fr. min.;7
10460;Klarissenkloster Alspach, Frankreich;7.236.075;48.153.374;Alspach;Basel;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1282;1791;eccl. Basil.;o. fr. min.;7
10462;Terziaren-, dann Franziskanerkloster Luppach, Frankreich;7.331.289;47.506.645;Luppach;Basel;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1463;1543;eccl. Basil.;o. fr. min.;7
10472;Benediktinerabtei Sint-Truiden, Belgien;51.867;508.164;Sint-Truiden;Lüttich;Benediktiner;601;1794;eccl. Leod.;o. s. Ben.;16
10477;Benediktinerabtei St. Laurentius, Lüttich (Liège), Belgien;5.560.058;50.641.139;Lüttich (Liège);Lüttich;Benediktiner;1026;1794;eccl. Leod.;o. s. Ben.;16
10483;Benediktinerinnenkloster S. Maria, Aquileia, Italien;13.370.551;45.777.587;Aquileia;Aquileia;Benediktinerinnen;801;1782;eccl. Aquileg.;o. s. Ben.;33
10489;Benediktinerkloster Kladrau (Kladruby), Tschechien;12.995.556;49.712.222;Kladrau;Prag;Benediktiner;1115;1785;eccl. Prag.;o. s. Ben.;16
10505;Dominikanerkloster Riga, Lettland;24.110.460.329.353.800;56.947.717.855.532.400;Riga (Rīga);Riga;Dominikaner;1201;1524;eccl. Rigen.;o. pred.;13
10512;Franziskanerkloster Riga, Lettland;241.073;569.492;Riga (Rīga);Riga;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1228;1524;eccl. Rigen.;o. fr. min.;7
10513;Franziskanerkloster Straßburg, Frankreich;7.748.056;48.583.611;Straßburg;Straßburg;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1219;1525;eccl. Argent.;o. fr. min.;7
10540;Benediktinerkloster San Lorenzo, Trient, Italien;11.114.912.708.608.600;4.607.129.431.082.870;Trient;Trient;Benediktiner;1146;1425;eccl. Trident.;o. s. Ben.;16
10554;Deutschordenskommende Viljandi (Fellin), Estland;25.595.626.478.609.500;58.359.100.525.633.500;Fellin;Dorpat;Deutscher Orden;1290;1560;eccl. Tarbat.;theutonicorum;22
10556;Prämonstratenserabtei Hradisch (Hradisko), Tschechien (zuvor Benediktinerkloster);17.265.169;49.606.033;Hradisch;Olmütz;Prämonstratenser;1150;1784;eccl. Olomuc.;o. Prem.;14
10560;Prämonstratenserabtei Tepl (Teplá), Tschechien;12.878.333;49.966.389;Tepl;Prag;Prämonstratenser;1193;1950;eccl. Prag.;o. Prem.;14
10569;Benediktinerkloster St. Symphorien, Metz, Frankreich;6.171.019.266.605.330;4.911.256.693.490.090;Metz;Metz;Benediktiner;609;1444;eccl. Meten.;o. s. Ben.;16
10569;Benediktinerkloster St. Symphorien, Metz, Frankreich;6.171.019.266.605.330;4.911.256.693.490.090;Metz;Metz;Benediktiner;1481;1789;eccl. Meten.;o. s. Ben.;16
10569;Benediktinerkloster St. Symphorien, Metz, Frankreich;61.711.415.758.337.200;49.117.004.142.241.400;Metz;Metz;Benediktiner;609;1444;eccl. Meten.;o. s. Ben.;16
10569;Benediktinerkloster St. Symphorien, Metz, Frankreich;61.711.415.758.337.200;49.117.004.142.241.400;Metz;Metz;Benediktiner;1481;1789;eccl. Meten.;o. s. Ben.;16
10574;Stift Altbunzlau, Brandýs nad Labem-Stará Boleslav, Tschechien;146.725;501.947;Altbunzlau;Prag;Kanoniker;1052;1950;eccl. Prag.;eccl.;34
10583;Zisterzienserabtei Nepomuk, Klášter, Tschechien;13.576.589.336.419.200;4.950.173.830.517.490;Kloster;Prag;Zisterzienser;1145;1562;eccl. Prag.;o. Cist.;5
10584;Zisterzienserabtei Pairis, Frankreich;7.127.556;48.117.253;Orbey;Basel;Zisterzienser;1139;1792;eccl. Basil.;o. Cist.;5
10595;Zisterzienserkloster Osegg (Osek), vorher Maschau (Mašťov), Tschechien;13.694.042;50.620.686;Osegg;Prag;Zisterzienser;1192;1580;eccl. Prag.;o. Cist.;5
10596;Zisterzienserkloster Plaß (Plasy), Tschechien;13.390.833;49.934.444;Plaß;Prag;Zisterzienser;1144;1785;eccl. Prag.;o. Cist.;5
10597;Zisterzienserkloster Weiler-Bettnach, Saint-Hubert, Frankreich;6.361.392;49.233.747;Weiler-Bettnach;Metz;Zisterzienser;1133;1790;eccl. Meten.;o. Cist.;5
10599;Zisterzienserinnenkloster Marienfließ (Marianowo), Polen;1.526.580.501.858.870;53.379.464.944.811.200;Marienfließ;Kammin;Zisterzienserinnen;1248;1569;eccl. Camin.;o. Cist.;28
10600;Augustinereremitenniederlassung Albendorf (Bělá u Jevíčka), Tschechien;1.664.362;49.641;Albendorf;Prag;Augustinereremiten;1396;1784;eccl. Prag.;o. fr. herem. s. Aug.;36
10603;Dominikanerkloster Elbing (Elbląg), Polen;19.394.140.029.144.200;54.160.586.669.587.100;Elblag;Ermland;Dominikaner;1238;1542;eccl. Warm.;o. pred.;13
10604;Birgittenkloster Elbing (Elbląg), Polen;19.394.234.755.630.200;54.156.565.787.850.000;Elbing;Ermland;Orden der Heiligen Birgitta (Birgitten);1458;1519;eccl. Warm.;;17
10608;Zisterzienserpropstei Bolatitz (Bolatice), Tschechien;1.808.141;4.995.231;Bolatitz;Olmütz;Zisterzienser;1250;1784;eccl. Olomuc.;o. Cist.;5
10611;Dominikanerkloster Brünn (Brno), Tschechien;16.605.947;49.193.475;Brünn;Olmütz;Dominikaner;1227;1784;eccl. Olomuc.;o. pred.;13
10612;Dominikanerinnenkloster Brünn (Brno), Tschechien;16.610.101;49.196.758;Brünn;Olmütz;Dominikanerinnen;1330;1578;eccl. Olomuc.;o. pred.;30
10613;Minoritenkloster Brünn (Brno), Tschechien;166.112;49.194.333;Brünn;Olmütz;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1227;1950;eccl. Olomuc.;o. fr. min.;7
10614;Augustinerkloster Brünn (Brno), Tschechien;16.608.288;49.197.942;Brünn;Olmütz;Augustinereremiten;1350;1950;eccl. Olomuc.;o. fr. herem. s. Aug.;36
10615;Franziskanerobservantenkloster Brünn (Brno), Tschechien;16.608.333;49.195.278;Brünn;Olmütz;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1451;1643;eccl. Olomuc.;o. fr. min.;7
10622;Benediktinerpropstei Kumrowitz (Komarov), Tschechien;16.623.803;49.175.831;Kumrowitz;Olmütz;Benediktiner;1100;1517;eccl. Olomuc.;o. s. Ben.;16
10625;Johanniterkommende Brünn, Tschechien;16.597.408;49.191.331;Brünn;Olmütz;Johanniter;1238;1645;eccl. Olomuc.;s. Johannis Jerus.;12
10626;Dominikanerinnenkloster Brünn (Brno), Tschechien;1.659.941;4.919.101;Brünn;Olmütz;Dominikanerinnen;1312;1782;eccl. Olomuc.;o. pred.;30
10627;Zisterzienserinnenkloster Brünn (Brno), Tschechien;16.593.978;49.191.628;Brünn;Olmütz;Zisterzienserinnen;1323;1782;eccl. Olomuc.;o. Cist.;28
10631;Prämonstratenserkloster Obrowitz (Zábrdovice), Brünn, Tschechien;16.630.281;49.202.914;Brünn;Olmütz;Prämonstratenser;1204;1784;eccl. Olomuc.;o. Prem.;14
10632;Johanniterkommende Pirnitz (Brtnice), Tschechien;1.567.642;4.930.695;Pirnitz;Olmütz;Johanniter;1351;1392;eccl. Olomuc.;s. Johannis Jerus.;12
10636;Benediktinerpropstei Briesau (Březová), Tschechien;17.865.912;4.979.309;Briesau;Olmütz;Benediktiner;1298;1427;eccl. Olomuc.;o. s. Ben.;16
10639;Magdalenerinnenkloster Daleschitz (Dalešice), Tschechien;16.078.875;49.127.424;Daleschitz;Olmütz;Magdalenerinnen (Reuerinnen);1260;1560;eccl. Olomuc.;;38
10640;Deutschordenshaus Deblin (Deblín), Tschechien;16.346.681;49.322.884;Deblin;Olmütz;Deutscher Orden;1382;1535;eccl. Olomuc.;theutonicorum;22
10643;Kartause Dollein (Dolany), Tschechien;17.335.937.743.647.600;4.965.281.379.443.450;Dollein;Olmütz;Kartäuser;1388;1437;eccl. Olomuc.;o. Cartus.;4
10644;"Prämonstratenserinnenstift „Rosa Coeli"", Kanitz (Dolní Kounice), Tschechien";16.471.472;49.068.833;Kanitz;Olmütz;Prämonstratenserinnen;1181;1528;eccl. Olomuc.;o. Prem.;31
10645;Augustinerinnenstift Doubrawnik (Doubravník), Tschechien;16.351.849;49.425.615;Doubrawnik;Olmütz;Augustinerchorfrauen;1228;1430;eccl. Olomuc.;o. s. Aug.;25
10646;Augustinerchorherrenstift Fulnek, Tschechien;17.904.161;49.711.817;Fulnek;Olmütz;Augustinerchorherren;1389;1784;eccl. Olomuc.;o. s. Aug.;1
10651;Johanniterkommende Oberkaunitz (Horní Kounice), Tschechien;16.151.373;49.026.831;Oberkaunitz;Olmütz;Johanniter;1248;1424;eccl. Olomuc.;s. Johannis Jerus.;12
10652;Deutschordenskommende Hosterlitz (Hostěradice), Tschechien;16.258.797.830.978.500;48.950.123.044.335.100;Hosterlitz;Olmütz;Deutscher Orden;1237;1486;eccl. Olomuc.;theutonicorum;22
10657;Franziskanerkloster Jamnitz (Jemnice), Tschechien;15.579.554;49.020.476;Jamnitz;Olmütz;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1455;1558;eccl. Olomuc.;o. fr. min.;7
10658;Augustinereremitenkloster Gewitsch (Jevíčko), Tschechien;1.670.912.999.500.790;4.963.312.576.492.070;Gewitsch;Olmütz;Augustinereremiten;1367;1784;eccl. Olomuc.;o. fr. herem. s. Aug.;36
10659;Dominikanerkloster Iglau (Jihlava), Tschechien;155.906;493.977;Iglau;Olmütz;Dominikaner;1247;1784;eccl. Olomuc.;o. pred.;13
10660;Franziskanerminoritenkloster Iglau (Jihlava), Tschechien;15.587.778;49.394.722;Iglau;Olmütz;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1240;1950;eccl. Olomuc.;o. fr. min.;7
10664;Prämonstratenserpropstei Knieschitz (Kněžice), Tschechien;15.673.243;49.271.391;Knieschitz;Olmütz;Prämonstratenser;1220;1547;eccl. Olomuc.;o. Prem.;14
10666;Prämonstratenserpropstei Knienitz (Knínice u Boskovic), Tschechien;1.670.032.656.329.340;49.538.772.657.692.600;Knienitz;Olmütz;Prämonstratenser;1284;1784;eccl. Olomuc.;o. Prem.;14
10669;Franziskanerkloster Jägerndorf (Krnov), Tschechien;17.706.255.582.805.600;500.901.990.058.045;Jägerndorf;Olmütz;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1253;1523;eccl. Olomuc.;o. fr. min.;7
10670;Deutschordenskommende Jägerndorf (Krnov), Tschechien;17.701.283;50.090.508;Jägerndorf;Olmütz;Deutscher Orden;1281;1523;eccl. Olomuc.;theutonicorum;22
10673;Augustinerchorherrenstift Forbes (Borovany), Tschechien;14.642.104;48.898.085;Forbes;Prag;Augustinerchorherren;1455;1564;eccl. Prag.;o. s. Aug.;1
10674;Augustinerchorherrenstift Proßnitz (Prostějov), Tschechien;17.112.187;49.471.762;Proßnitz;Olmütz;Augustinerchorherren;1391;1434;eccl. Olomuc.;o. s. Aug.;1
10675;Augustinerchorherrenstift Raudnitz (Roudnice nad Labem), Tschechien;1.425.671;5.042.663;Raudnitz;Prag;Augustinerchorherren;1333;1421;eccl. Prag.;o. s. Aug.;1
10676;Augustinerchorherrenstift Prag (Praha), Tschechien;14.428.611;50.068.611;Prag;Prag;Augustinerchorherren;1350;1785;eccl. Prag.;o. s. Aug.;1
10677;Augustinerchorherrenstift Sadská, Tschechien;14.980.197;50.135.959;Sadska;Prag;Augustinerchorherren;1362;1420;eccl. Prag.;o. s. Aug.;1
10678;Augustinerchorherrenstift Jermer (Jaroměř), Tschechien;159.213;50.356;Jermer;Prag;Augustinerchorherren;1349;1421;eccl. Prag.;o. s. Aug.;1
10678;Augustinerchorherrenstift Jermer (Jaroměř), Tschechien;15.922.361.923.146.100;5.035.399.487.783.990;Jermer, Prager Vorstadt;Prag;Augustinerchorherren;1349;1421;eccl. Prag.;o. s. Aug.;1
10679;Augustinerchorherrenstift Rokitzan (Rokycany), Tschechien;135.967;497.431;Rokitzan;Prag;Augustinerchorherren;1361;1421;eccl. Prag.;o. s. Aug.;1
10680;Augustinerchorherrenstift Olmütz (Olomouc), Tschechien;1.725.175;4.959.552;Olomouc (Olmütz);Olmütz;Augustinerchorherren;1434;1784;eccl. Olomuc.;o. s. Aug.;1
10681;Augustinerchorherrenstift Wittingau (Třeboň), Tschechien;14.769.488;4.900.521;Wittingau;Prag;Augustinerchorherren;1367;1566;eccl. Prag.;o. s. Aug.;1
10682;Prämonstratenserstift Mühlhausen (Milevsko), Tschechien;14.368.083;49.456.342;Mühlhausen;Prag;Prämonstratenser;1184;1575;eccl. Prag.;o. Prem.;14
10683;Prämonstratenserstift Klosterbruck, Tschechien;16.057.778;48.841.111;Znaim;Olmütz;Prämonstratenser;1190;1784;eccl. Olomuc.;o. Prem.;14
10684;Prämonstratenserinnen-, dann Prämonstratenserabtei Neureisch (Nová Říše), Tschechien;15.564.815.111.517.100;49.139.929.466.145.200;Neureisch;Olmütz;Prämonstratenserinnen;1211;1582;eccl. Olomuc.;o. Prem.;31
10685;Benediktinerabtei St. Emmaus, Prag (Praha), Tschechien;144.175;50.072.222;Prag, Neustadt;Prag;Benediktiner;1347;1419;eccl. Prag.;o. s. Ben.;16
10686;Benediktinerabtei St. Ambrosius, Prag, Neustadt (Praha, Nové Město), Tschechien;14.428.611;50.087.222;Prag, Neustadt;Prag;Benediktiner;1355;1419;eccl. Prag.;o. s. Ben.;16
10688;Benediktinerpropstei, später -abtei St. Johann unter dem Felsen (Svatý Jan pod Skalou), Tschechien;14.134.444;49.969.167;St. Johann unter dem Felsen;Prag;Benediktiner;1205;1785;eccl. Prag.;o. s. Ben.;16
10689;Benediktinerkloster Groß Raigern (Rajhrad), Tschechien;16.615.405;4.908.927;Raigern;Olmütz;Benediktiner;1048;1950;eccl. Olomuc.;o. s. Ben.;16
10690;Kartause Prag (Praha), Tschechien;14.405.556;50.075.278;Smichow;Prag;Kartäuser;1342;1419;eccl. Prag.;o. Cartus.;4
10692;Kartause Olmütz (Olomouc), Tschechien;172.584;4.959.766;Olmütz;Olmütz;Kartäuser;1437;1782;eccl. Olomuc.;o. Cartus.;4
10695;Dominikanerkloster St. Clemens, Prag (Praha), Tschechien;14.416.337;50.086.234;Prager Altstadt (Staré Město);Prag;Dominikaner;1221;1950;eccl. Prag.;o. pred.;13
10697;Dominikanerkloster Leitmeritz (Litoměřice), Tschechien;14.128.611;50.535;Leitmeritz;Prag;Dominikaner;1236;1950;eccl. Prag.;o. pred.;13
10698;Dominikanerkloster Königgrätz (Hradec Králové), Tschechien;1.583.277;5.020.923;Königgrätz;Prag;Dominikaner;1238;1419;eccl. Prag.;o. pred.;13
10699;Dominikanerkloster Turnau (Turnov), Tschechien;15.159.722;50.586.944;Turnau;Prag;Dominikaner;1230;1424;eccl. Prag.;o. pred.;13
10700;Dominikanerkloster Kulm (Chełmno), Polen;184.244;533.512;Kulm;Kulm;Dominikaner;1231;1829;eccl. Culm.;o. pred.;13
10701;Johanniterkommende Hirschfelde;14.885.694.881.255.100;5.094.530.082.727.200;Hirschfelde;Prag;Johanniter;1302;1373;eccl. Prag.;s. Johannis Jerus.;12
10705;Kollegiatstift Grave, Niederlande;5.738.055.556;5.175.833.333;Grave;Lüttich;Kanoniker;1388;1570;eccl. Leod.;eccl.;34
10735;Benediktinerinnenkloster Teplitz (Teplice), Tschechien;13.826.667;50.637.222;Teplitz;Prag;Benediktinerinnen;1160;1425;eccl. Prag.;o. s. Ben.;33
10736;Benediktinerkloster Braunau (Broumov), Tschechien;16.333.798;50.586.681;Braunau;Prag;Benediktiner;1213;1950;eccl. Prag.;o. s. Ben.;16
10738;Benediktinerkloster Postelberg (Postoloprty), Tschechien;13.700.069.860.892.500;5.035.930.183.271.170;Postelberg;Prag;Benediktiner;1117;1420;eccl. Prag.;o. s. Ben.;16
10739;Benediktinerkloster Ostrov, Tschechien;14.390.472;49.880.333;Ostrov;Prag;Benediktiner;999;1517;eccl. Prag.;o. s. Ben.;16
10740;Benediktinerkloster Sázava (Sasau), Tschechien;14.897.778;498.775;Sasau;Prag;Benediktiner;1032;1785;eccl. Prag.;o. s. Ben.;16
10741;Benediktinerkloster Willomitz (Vilémov), Tschechien;15.528.839;49.809.395;Willomitz;Prag;Benediktiner;1115;1421;eccl. Prag.;o. s. Ben.;16
10742;Benediktinerkloster Podlažice (Podlaschitz), Tschechien;15.948.889;49.894.167;Podlaschitz;Prag;Benediktiner;1144;1421;eccl. Prag.;o. s. Ben.;16
10743;Prämonstratenserstift, vorher Benediktinerkloster Seelau (Želiv), Tschechien;15.214.167;49.528.611;Seelau;Prag;Prämonstratenser;1149;1468;eccl. Prag.;o. Prem.;14
10744;Benediktinerkloster Trebitsch (Třebíč), Tschechien;15.873.361;49.216.778;Trebitsch;Olmütz;Benediktiner;1101;1525;eccl. Olomuc.;o. s. Ben.;16
10747;Brigittenkloster Pirita bei Reval, Estland;24.836.086;59.466.788;Pirita;Reval;Orden der Heiligen Birgitta (Birgitten);1407;1577;eccl. Reval.;;17
10748;Dominikanerkloster St. Katharina, Reval, Estland;24.747.778;59.437.500;Tallinn (Reval);Reval;Dominikaner;1229;1525;eccl. Reval.;o. pred.;13
10749;Zisterzienserinnenkloster Leal (Lihula), Estland;23.836.667;58.692.000;Leal;Ösel-Wiek;Zisterzienserinnen;1275;1534;eccl. Osil.;o. Cist.;28
10750;Zisterzienserinnenkloster St. Michaelis, Reval, Estland;2.474.333;5.943.944;Reval;Reval;Zisterzienserinnen;1249;1543;eccl. Reval.;o. Cist.;28
10754;Zisterzienserinnenkloster Lemsal (Limbaži), Lettland;2.471.941;5.751.287;Lemsal;Riga;Zisterzienserinnen;1400;1501;eccl. Rigen.;o. Cist.;28
10755;Zisterzienserinnenkloster Riga, Lettland;2.410.414.408.449.310;5.695.077.940.789.040;Riga (Rīga);Riga;Zisterzienserinnen;1205;1524;eccl. Rigen.;o. Cist.;28
10765;Zisterzienserinnenkloster Dorpat (Tartu), Estland;26.716.296.338.208.300;5.838.219.225.745.470;Dorpat;Dorpat;Zisterzienserinnen;1201;1558;eccl. Tarbat.;o. Cist.;28
10766;Franziskanerobservantenkloster Dorpat (Tartu), Estland;26.722.828.421.023.900;5.838.315.298.119.740;Dorpat;Dorpat;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1461;1525;eccl. Tarbat.;o. fr. min.;7
10767;Dominikanerkloster Dorpat (Tartu), Estland;26.722.662.770.571.200;5.838.236.132.085.620;Dorpat;Dorpat;Dominikaner;1250;1525;eccl. Tarbat.;o. pred.;13
10768;Franziskanerkloster Fellin (Viljandi), Estland;25.59;5.836.389;Fellin;Dorpat;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1466;1534;eccl. Tarbat.;o. fr. min.;7
10772;Franziskanerobservantenkloster Lemsal (Limbaži), Lettland;2.471.941;5.751.287;Lemsal;Riga;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1466;1553;eccl. Rigen.;o. fr. min.;7
10774;Franziskanerobservantenkloster Kokenhusen (Koknese), Lettland;2.543.637;5.665.163;Kokenhusen;Riga;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1484;1553;eccl. Rigen.;o. fr. min.;7
10775;Franziskanerkloster Hasenpoth (Aizpute), Lettland;2.160.156;5.672.108;Hasenpoth;Kurland;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1484;1524;eccl. Curon.;o. fr. min.;7
10785;Zisterzienserkloster Freisdorf, Lothringen, Frankreich;648.996;4.928.186;Freisdorf;Metz;Zisterzienser;1460;1791;eccl. Meten.;o. Cist.;5
10785;Zisterzienserkloster Freisdorf, Lothringen, Frankreich;648.996;4.928.186;Freisdorf;Metz;Zisterzienserinnen;1210;1460;eccl. Meten.;o. Cist.;28
10787;Kloster Eschau, Frankreich;7.716.100;48.490.300;Eschau;Straßburg;Benediktinerinnen;770;1525;eccl. Argent.;o. s. Ben.;33
10792;Benediktinerinnenkloster Masmünster (Masevaux), Frankreich;6.997.362.173.777.950;47.773.089.823.855.900;Masevaux (Masmünster);Basel;Benediktinerinnen;728;1792;eccl. Basil.;o. s. Ben.;33
10794;Augustinerchorherrenstift Oelenberg, Frankreich;7.213.369;47.746.028;Oelenberg;Basel;Augustinerchorherren;1273;1531;eccl. Basil.;o. s. Aug.;1
10797;Dominikanerkloster San Lorenzo, Trient, Italien;11.119.111;46.071.167;Trient;Trient;Dominikaner;1234;1787;eccl. Trident.;o. pred.;13
10799;Franziskanerkloster Trient, Italien;11.127.601.738.285.800;4.606.674.151.552.510;Trient;Trient;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1221;1452;eccl. Trident.;o. fr. min.;7
10800;Franziskanerkloster Riva, Italien;10.844.196.711.905.100;4.588.453.367.387.410;Riva del Garda;Trient;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1236;1808;eccl. Trident.;o. fr. min.;7
10801;Augustinereremitenkloster San Marco, Trient, Italien;11.125.598.808.928.200;46.070.079.081.438.900;Trient;Trient;Augustinereremiten;1271;1809;eccl. Trident.;o. fr. herem. s. Aug.;36
10803;Dominikanerkloster Bozen (Bolzano), Italien;11.352.145.441.572.700;46.497.182.905.807.700;Bozen;Trient;Dominikaner;1274;1785;eccl. Trident.;o. pred.;13
10804;Klarissenkloster San Michele, Trient, Italien;11.120.200.685.447.800;4.606.924.475.402.240;Trient;Trient;Klarissen;1212;1810;eccl. Trident.;o. s. Clare;19
10805;Minoritenkloster S. Maria delle Grazie, Arco, Italien;10.856.359.794.329.900;4.591.373.681.284.070;Arco (Trentino);Trient;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1475;1810;eccl. Trident.;o. fr. min.;7
10806;Dominikanerinnenkloster Santa Margherita, Trient, Italien;11.118.634.479.716.500;4.606.842.151.897.390;Trient;Trient;Dominikanerinnen;1275;1449;eccl. Trident.;o. pred.;30
10807;Dominikanerkloster Gabel (Jablonné v Podještědí), Tschechien;147.625;50.765.556;Gabel;Prag;Dominikaner;1245;1786;eccl. Prag.;o. pred.;13
10808;Dominikanerkloster Alttabor (Sezimovo Ústí), Tschechien;14.681.333;49.385.861;Alttabor;Prag;Dominikaner;1230;1420;eccl. Prag.;o. pred.;13
10809;Dominikanerkloster Laun (Louny), Tschechien;13.800.556;50.356.944;Laun;Prag;Dominikaner;1230;1419;eccl. Prag.;o. pred.;13
10810;Dominikanerkloster Nimburg (Nymburk), Tschechien;15.039.722;50.184.722;Nimburg;Prag;Dominikaner;1257;1421;eccl. Prag.;o. pred.;13
10811;Dominikanerkloster Kolin (Kolín), Tschechien;15.199.379.189.524.100;5.002.940.193.968.040;Kolin;Prag;Dominikaner;1256;1421;eccl. Prag.;o. pred.;13
10812;Dominikanerkloster Budweis (České Budějovice), Tschechien;14.471.661;48.975.536;Budweis;Prag;Dominikaner;1265;1784;eccl. Prag.;o. pred.;13
10813;Dominikanerkloster Teschen (Cieszyn), Polen;18.632.331;49.748.292;Teschen;Breslau;Dominikaner;1268;1544;eccl. Wratislav.;o. pred.;13
10814;Dominikanerkloster Pisek (Písek), Tschechien;14.146.944;49.307.639;Pisek;Prag;Dominikaner;1275;1419;eccl. Prag.;o. pred.;13
10815;Dominikanerkloster Eger (Cheb), Tschechien;12.368.863;50.080.867;Eger;Regensburg;Dominikaner;1294;1905;eccl. Ratisbon.;o. pred.;13
10816;Dominikanerkloster Beraun (Beroun), Tschechien;14.075.012.523.339.700;4.996.374.523.885.980;Beraun;Prag;Dominikaner;1290;1421;eccl. Prag.;o. pred.;13
10817;Dominikanerkloster Crudim (Chrudim), Tschechien;157.958;499.522;Crudim;Prag;Dominikaner;1290;1421;eccl. Prag.;o. pred.;13
10818;Dominikanerkloster Pilsen (Plzeň), Tschechien;13.376.799;49.749.566;Pilsen;Prag;Dominikaner;1290;1785;eccl. Prag.;o. pred.;13
10819;Dominikanerkloster Klattau (Klatovy), Tschechien;13.295.411;49.394.229;Klattau;Prag;Dominikaner;1300;1419;eccl. Prag.;o. pred.;13
10824;Franziskanerminoritenkloster Leitmeritz (Litoměřice), Tschechien;14.133.889;50.534.722;Litoměřice (Leitmeritz);Prag;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1228;1785;eccl. Prag.;o. fr. min.;7
10825;Franziskanerminoritenkloster Kaaden (Kadaň), Tschechien;13.271.667;50.377.917;Kaaden;Prag;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1201;1543;eccl. Prag.;o. fr. min.;7
10827;Franziskanerminoritenkloster Brüx (Most), Tschechien;1.363.617;5.050.301;Alt-Brüx;Prag;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1237;1950;eccl. Prag.;o. fr. min.;7
10828;Franziskanerminoritenkloster Beneschau (Benešov), Tschechien;14.691.444;49.784.609;Beneschau;Prag;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1246;1420;eccl. Prag.;o. fr. min.;7
10829;Klarissen- und Franziskanerminoritenkloster St. Agnes Prag (Praha), Tschechien;144.239;5.009.237;Prag, Altstadt;Prag;Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten);1251;1456;eccl. Prag.;o. fr. min.;7
10829;Klarissen- und Franziskanerminoritenkloster St. Agnes Prag (Praha), Tschechien;144.239;5.009.237;Prag, Altstadt;Prag;Klarissen;1231;1456;eccl. Prag.;o. s. Clare;19
